order_purchase_timestamp_encoded_days (recency),frequecy,payment_value
1895,1,99.23
2178,1,139.04
2306,1,100.33
1966,1,170.74
2380,1,1400.33
2160,1,53.82
2343,1,99.33
2061,2,111.1
2076,1,205.87
1931,1,169.15
1949,1,82.69
1980,1,68.04
2297,1,202.82
2363,1,519.22
1940,1,65.23
2107,1,106.87
2062,1,66.63
1902,1,297.71
2137,1,72.43
1880,1,68.15
1930,1,75.99
2006,1,99.43
2268,1,50.53
2335,1,143.12
1899,1,45.25
1917,1,218.62
2291,1,16.97
1984,1,172.62
2089,1,204.07
1899,1,103.61
2252,1,77.57
2067,1,298.39
1933,1,148.02
2225,1,71.15
1943,1,119.8
2321,2,206.53
2232,1,195.92
2376,1,259.79
2239,1,908.31
1946,1,340.82
2302,1,167.2
2004,1,80.3
2012,1,366.32
2074,1,64.17
1961,1,67.76
2149,2,226.18
2240,1,223.78
2049,1,399.35
2059,1,329.49
2105,1,36.0
2029,1,30.38
2019,1,23.29
2200,1,37.0
2175,1,184.93
2017,1,137.04
1991,1,49.03
2066,1,65.0
1931,1,128.82
1956,1,89.52
2086,1,36.1
2064,1,101.65
2109,1,267.0
1952,1,170.96
2393,1,215.82
2162,2,77.66
2012,1,102.53
2229,1,248.8
1913,1,181.84
1937,3,34.92
2002,1,362.17
1960,2,98.94
2165,1,44.0
1958,1,271.92
1882,1,66.61
2249,1,55.01
2149,2,25.75
2094,1,33.68
2134,1,204.84
2214,1,164.17
2324,1,126.81
2260,1,58.59
1976,1,153.31
2007,1,692.22
2200,1,97.58
2001,3,87.94
2035,1,189.48
2373,1,156.7
1899,1,570.71
2074,1,87.71
2196,1,65.01
2153,1,45.69
2367,1,93.04
1981,1,139.15
2220,1,97.79
1944,1,199.43
2142,1,45.62
2017,1,105.97
1954,1,84.3
2214,1,324.96
2135,1,244.72
2016,2,88.55
1994,1,199.0
2211,1,217.64
2004,1,158.91
1985,1,251.94
1918,1,32.43
2196,1,267.25
2008,1,110.0
2248,1,91.66
1898,2,50.24
2027,1,291.58
1945,1,63.49
2162,1,43.71
1917,1,766.32
1879,1,31.79
2020,1,166.98
2311,1,37.0
2172,1,188.38
2418,1,39.96
2023,1,47.38
2073,1,105.28
2103,1,87.55
1888,1,93.65
1982,1,26.38
2207,2,179.26
1916,1,161.12
2338,2,67.27
1929,1,83.68
1897,1,89.67
2152,1,165.3
2442,1,30.86
1891,1,59.97
2226,2,96.8
2079,1,227.61
1950,1,40.95
1916,1,496.76
2166,1,145.11
1912,1,68.44
1980,1,42.29
2381,1,84.81
2246,1,31.75
2283,1,119.74
1985,1,41.13
1910,1,80.63
2153,1,192.95
2124,1,49.1
2313,1,28.07
1950,1,83.47
2302,1,203.3
2189,1,397.53
2205,1,115.16
2009,1,56.39
1990,1,104.62
2151,1,101.74000000000001
2165,1,30.0
2001,1,66.18
2283,1,97.87
1966,1,150.47
2091,1,162.55
1912,1,108.63
1959,1,236.79
1925,1,132.33
2038,1,74.22
2320,1,24.0
2176,1,279.24
2232,1,60.63
2110,1,66.78
1978,1,360.16
2395,1,157.7
1958,1,71.35
2071,1,210.82
1990,1,264.09
2380,1,27.42
2219,1,283.33
1946,1,147.04
1896,1,217.66
2079,1,134.59
2075,1,315.63
2302,1,40.75
2163,1,86.15
2149,1,336.61
2217,1,35.09
2036,1,50.23
2059,1,46.58
2349,1,173.22
1883,1,66.41
1901,1,45.53
2072,1,28.5
2325,1,38.550000000000004
2083,1,56.17
2276,1,42.0
2298,1,97.94
2167,1,25.0
2259,1,518.56
2086,2,45.23
1947,1,110.3
2014,1,216.27
1920,1,257.21
2311,1,181.9
2163,1,149.59
1981,1,35.19
2293,1,97.78
1887,1,386.8
2182,1,258.29
2189,1,315.84
2015,1,58.87
2044,1,177.14
2152,2,82.6
2153,1,249.08
2133,1,168.36
2454,1,15.71
2206,1,612.38
1957,2,143.93
1902,1,203.08
2447,1,262.26
2276,1,133.36
2387,1,45.64
2032,1,472.62
2162,1,122.7
2219,1,110.62
2153,1,370.61
1891,1,219.38
2198,1,51.75
2199,1,618.82
2042,1,56.22
1933,1,70.89
1897,1,288.88
2357,1,47.68
2076,1,117.75
1883,1,99.14
2090,1,46.6
2064,1,41.25
2038,1,75.85
1882,2,98.67
2175,1,194.63
2065,1,58.13
2163,1,178.92
2063,1,100.77
2146,1,35.0
2395,1,71.56
2080,1,227.81
2068,1,128.06
2014,1,139.03
2230,2,67.53
2247,3,63.1
2039,1,123.18
2221,1,31.77
2182,1,97.79
2086,1,22.84
2356,1,174.08
2152,1,113.62
1903,1,57.98
2154,1,191.68
2259,1,46.84
2140,1,639.98
2058,2,20.28
2059,1,226.58
2272,1,216.83
2247,1,31.75
2166,1,456.74
2341,1,45.09
2052,1,132.05
1945,1,51.07
1890,1,231.88
2204,1,89.78
2385,1,119.39
1958,1,58.13
2080,1,43.09
2566,1,38.62
2229,2,79.8
2223,1,325.93
2103,1,113.15
2232,1,204.96
2087,1,177.48
1947,1,51.44
2403,1,193.39
2007,1,111.2
1891,1,220.66
2255,1,106.97
2069,1,169.56
2009,1,61.79
1907,1,176.5
2152,1,97.71
1931,1,114.47
2099,1,46.3
2440,1,40.39
2239,1,52.68
2011,2,54.13
2416,1,139.14
1935,1,54.55
2093,1,103.64
1932,1,97.55
2255,1,279.0
1905,1,188.41
2187,2,38.09
2001,1,157.42
2435,1,474.66
1919,2,457.82
2015,1,196.95
2022,1,108.01
2231,1,216.07
2075,1,105.08
2044,1,18.38
1919,2,85.71
1993,1,129.36
2087,1,211.12
2178,1,79.56
2092,1,172.84
1894,1,62.41
1938,1,31.69
1980,1,64.62
2107,1,68.7
2153,1,180.4
2044,1,157.79
2333,1,53.53
2071,1,109.77
2293,1,216.83
2400,1,155.67
2226,1,133.52
1983,1,1231.52
2381,1,372.56
2304,1,219.06
2026,1,75.25
2089,1,151.6
2028,3,71.06
2013,1,182.83
2418,1,65.95
2054,1,122.47
2245,1,32.58
2139,1,131.73
1925,1,59.25
2120,1,82.67
2034,1,35.13
2409,1,164.18
2051,1,616.8
2101,1,162.15
1888,1,93.65
2381,1,129.74
1975,1,80.32
1911,1,198.03
2327,1,163.75
2242,1,28.62
2158,1,316.4
2238,1,1338.51
2213,1,138.96
1990,1,52.71
2317,1,40.1
2282,1,56.85
2221,1,102.06
2416,1,124.73
2111,1,269.0
2153,1,47.52
1956,1,102.64
1988,1,99.9
1889,1,134.14
1981,1,22.29
1891,1,74.59
2057,1,96.94
2253,1,99.57
2153,1,266.0
1895,1,533.45
2388,1,114.79
2196,1,111.76
2382,1,167.7
1934,1,106.76
2289,1,165.39
2136,1,217.29
2177,1,24.02
2004,1,94.47
1942,1,64.4
2096,1,137.6
2093,1,105.56
2421,1,151.51
2042,1,120.38
2224,1,59.42
2326,1,77.72
2350,2,43.0
1902,1,145.01
2037,1,51.88
2321,1,35.09
2071,1,157.21
2251,1,150.56
1974,1,198.41
2090,1,149.14
2359,1,51.73
1936,1,54.58
2319,1,171.84
2081,1,81.6
2171,2,62.01
2161,1,50.68
2137,1,135.46
1890,1,77.25
2167,1,186.7
2124,1,147.55
1880,1,51.7
2421,1,40.95
2101,2,116.7
2064,1,222.99
1974,1,93.39
2341,1,482.69
1965,1,382.14
2313,1,65.0
2258,2,116.39
2273,1,72.45
2140,2,56.78
2344,1,235.64
2100,1,102.23
2443,1,42.42
2092,1,380.68
2030,1,95.0
2072,1,138.6
1888,1,235.81
2056,1,186.27
2304,1,216.93
2041,1,77.09
2194,1,22.75
2078,1,80.52
2110,1,129.66
1963,1,63.88
2007,1,120.84
2252,1,97.76
2004,1,82.33
2074,2,348.07
1940,1,55.28
1931,1,87.52
2001,1,175.08
1982,1,88.87
2393,1,689.63
2347,1,70.18
1914,1,40.97
1995,1,122.62
1923,1,83.56
1978,1,112.02
1902,1,218.3
2444,1,91.45
2040,1,159.71
2128,1,140.32
2066,1,36.69
1890,1,135.04
2400,1,139.02
2196,1,91.57
2227,1,224.7
2026,1,590.05
1943,1,41.28
2036,1,251.1
1989,1,160.66
2181,1,73.34
2152,1,83.88
2152,1,257.15
1989,1,138.28
2131,1,118.17
2147,1,32.38
2000,1,31.43
2224,1,375.25
2138,1,122.5
2219,1,101.63
2110,1,97.94
1982,1,194.25
2118,1,92.57
1924,1,196.16
1954,1,118.14
1986,1,34.69
2205,1,120.08
2070,1,47.79
2409,1,102.69
2003,1,106.9
2159,1,96.02
2372,1,45.95
1986,2,69.43
1997,1,337.23
2117,1,67.9
2084,1,131.24
2303,1,50.0
2344,1,76.08
2084,1,39.75
2211,1,60.63
1897,1,715.34
2315,1,319.45
2238,1,28.1
2124,1,180.26
2223,1,39.09
2056,1,72.73
2346,1,151.87
2133,1,41.01
2063,1,215.14
1883,1,73.29
2097,1,42.68
2126,1,41.75
2394,1,92.84
2142,1,161.0
1967,1,152.58
2109,1,440.23
2165,1,127.01
2402,1,200.31
2321,1,108.2
2077,1,256.5
2146,1,110.03
2113,1,25.75
1998,1,35.34
2103,1,102.13
2158,1,152.17
2024,1,215.27
1907,1,70.07
2240,1,107.78
2267,1,31.75
2199,1,173.36
2203,1,75.36
1889,2,53.01
2189,1,142.1
1959,2,75.85
2364,1,149.07
1876,1,106.93
1938,1,256.59
2178,1,193.96
2039,1,200.21
2128,1,125.9
1936,1,65.49
1888,1,116.17
2169,1,39.16
1896,1,82.79
2297,1,61.05
1915,1,62.65
2215,1,138.08
2252,1,98.99
2327,1,78.08
1947,1,713.01
2084,1,64.1
2002,1,172.92
2156,1,191.68
2120,1,152.16
1908,1,133.57
2083,1,19.78
1898,1,98.23
2393,1,211.91
2079,1,67.5
2107,1,138.6
1998,1,98.51
2363,1,26.71
1955,1,110.41
2294,1,215.54
2134,1,381.88
1882,1,33.23
2147,1,96.8
2169,1,109.17
2025,1,28.13
1992,1,102.53
2009,1,30.13
2390,1,84.15
2030,1,538.6
2152,1,65.62
2057,1,113.07
2034,1,213.96
1890,1,151.04
2114,1,654.41
2008,1,97.13
2238,1,68.02
2349,1,40.01
2289,1,220.04
1924,1,200.33
1887,1,61.4
2153,1,62.44
1993,1,64.03
1888,1,165.12
2080,1,101.73
2047,1,44.53
1991,1,31.55
1917,1,153.1
2147,1,100.37
2150,1,113.44
1966,1,123.84
2152,1,195.93
2051,1,63.22
2025,1,521.37
1896,2,238.63
2169,1,937.49
2151,2,90.88
2240,1,1137.11
1890,1,19.26
2441,1,80.77
2224,1,206.09
1912,1,631.91
1905,2,447.68
2404,1,366.52
2334,1,110.02
2266,1,107.85
2120,1,102.87
1973,1,183.0
1953,1,204.38
1888,1,46.16
2216,1,60.1
2001,1,49.37
2070,1,33.72
1965,1,43.38
2152,1,118.01
2427,1,348.46
2210,1,752.04
2049,1,85.39
1895,1,157.11
1992,1,68.35
2017,1,70.47
2429,3,52.24
2379,1,114.29
2166,2,99.82
2248,1,56.78
1909,1,108.75
2223,2,54.34
2029,1,584.42
2058,1,69.53
1895,1,52.57
1928,1,153.1
2164,1,40.69
2146,1,314.92
2054,1,196.01
2063,1,43.1
1909,2,1237.28
2055,1,79.05
1998,1,569.16
1942,1,45.8
2079,1,31.38
2152,1,206.92
1945,1,77.25
2132,1,188.65
2082,1,174.4
2190,2,28.0
2018,1,69.31
2204,1,88.72
2034,1,297.2
2113,1,134.49
2127,1,153.2
2092,1,93.48
2049,1,112.58
2403,1,299.34
2287,1,137.51
2042,1,27.79
2289,1,44.09
2081,1,203.06
2400,1,127.5
2271,1,77.94
2085,1,112.3
2093,1,34.35
2450,1,145.9
2043,1,275.69
2168,1,165.72
1985,1,83.7
2141,2,133.56
2269,1,31.75
1907,1,50.03
2215,1,131.26
1880,1,57.51
2009,1,66.86
2110,1,172.55
2414,1,232.15
1890,1,777.37
2220,1,1391.89
2355,1,78.84
2194,1,416.08
1903,1,47.58
2066,1,573.33
1975,1,65.78
2106,1,82.98
2284,1,55.85
2259,1,64.0
1888,1,88.58000000000001
1919,1,103.69
2294,2,108.44
2073,1,52.01
1994,1,134.38
1886,1,60.6
1937,1,113.06
2342,1,42.65
2213,1,228.08
1988,1,251.39
2283,1,149.04
2099,1,151.9
2198,1,87.64
1993,1,19.64
2010,1,163.73
2198,1,53.79
1901,1,211.83
1907,1,234.47
2141,1,147.15
2056,1,245.84
2221,1,80.12
1984,1,134.92
2357,1,146.16
1901,1,138.14
1891,1,163.91
2148,1,149.56
2121,1,276.52
2272,1,71.36
2011,1,46.72
2340,1,271.84
2400,1,55.46
2241,1,29.38
2232,1,26.29
2142,1,92.97
2082,1,438.26
2013,1,133.75
2268,1,116.1
2225,2,50.89
2055,1,61.91
2223,1,369.92
1891,1,715.32
2325,1,97.78
2004,1,40.69
1939,1,171.2
2063,1,40.0
2021,1,65.92
2015,1,139.17
2014,1,163.71
1890,1,258.03
1909,1,99.46
2082,1,186.94
2208,1,196.81
1947,1,39.17
2408,1,576.2
1939,1,53.35
1930,1,110.46
2077,1,25.5
2015,1,176.97
2092,1,167.43
1898,1,218.53
2143,1,62.78
2138,1,190.48
1982,1,113.14
2053,1,72.14
2152,1,144.4
2103,1,196.0
2070,1,155.22
1959,1,56.900000000000006
1947,1,39.64
2413,1,206.51
1982,1,169.51
2105,1,314.71
2086,1,97.86
1882,1,135.95
1904,1,308.8
1910,1,134.63
2010,1,35.22
2012,1,219.18
2127,1,55.24
2032,1,47.43
2365,1,72.98
1904,1,50.64
2236,1,77.57
2210,1,96.71
1889,1,148.2
1964,1,240.6
1988,1,104.97
2351,1,56.09
2251,1,257.44
1878,1,17.39
2071,1,185.84
2027,1,65.22
1992,1,257.94
1993,1,344.26
1988,1,198.94
2092,1,158.48
2020,1,95.37
2227,2,76.65
1952,1,106.95
1935,1,225.56
2099,1,138.6
2317,1,66.48
2021,1,144.54
2052,1,259.08
2417,1,107.27
1946,1,228.23
2254,1,228.69
2259,1,57.1
2121,1,69.52
2339,1,60.0
2141,1,368.7
1908,1,115.55
1909,1,58.28
2066,1,120.09
2300,1,62.05
2217,1,72.77
1958,1,156.4
2416,1,70.46
2121,1,43.09
2160,1,48.69
2159,1,178.59
1906,1,72.57
2046,1,167.92
1991,1,139.8
2156,1,119.55
1968,1,132.74
2219,1,183.95
2287,1,148.15
2170,2,64.1
2140,1,24.71
1955,1,147.78
1935,1,83.55
1888,1,27.3
2292,1,37.77
1940,1,130.05
1917,1,63.83
2027,1,27.53
2074,1,256.5
2369,2,128.73
2287,2,45.11
2294,1,49.17
2286,1,84.02
1984,1,149.69
1933,1,57.07
2027,1,251.1
2240,1,80.73
2248,1,94.66
2164,1,369.01
2041,1,65.13
2162,1,152.3
2153,1,154.18
2168,1,160.79
1982,1,230.97
2321,1,159.56
2155,1,41.78
1886,1,194.33
2094,1,137.37
1897,1,472.8
2093,1,79.74
2145,1,71.53
2037,1,280.87
2163,1,101.07
2058,1,38.0
1950,1,172.2
2396,1,267.79
2415,1,39.42
2039,1,141.74
2204,1,111.19
1884,1,73.66
2386,1,140.13
2154,1,66.64
2376,1,44.47
2260,1,64.6
2161,1,68.3
1988,1,209.97
2030,2,179.83
2394,1,119.3
1948,1,151.05
1910,1,88.09
2215,1,368.92
2102,1,140.66
1907,1,51.57
2212,1,72.14
2078,1,65.09
1885,1,68.05
2223,1,75.65
1912,1,92.76
2126,1,38.04
2317,1,133.2
1988,1,764.52
2360,1,100.31
2416,1,87.92
2154,1,114.44
1970,1,136.8
2374,1,34.86
2283,1,57.53
2127,1,42.27
2362,1,59.96
2144,1,436.68
1983,1,2115.05
1950,1,340.72
2153,1,361.31
2052,1,62.6
1935,1,201.12
2209,2,151.9
2279,1,125.0
2148,1,44.0
2143,1,155.64
1952,1,65.35
1996,1,53.22
1932,1,137.62
2084,1,102.66
2566,2,61.06
1951,1,210.98
2118,1,100.24
1891,1,188.89
2143,1,64.0
2053,1,82.73
2007,1,75.18
2258,1,48.24
2113,1,82.92
2157,1,173.44
2088,1,136.54
1912,1,62.08
1953,1,21.86
2286,2,24.09
2146,2,28.87
1940,1,107.44
2326,1,361.45
2060,1,56.63
2238,3,105.17
1900,1,1121.42
2084,1,101.9
1889,1,101.73
2005,1,49.34
1959,1,35.03
1974,1,111.85
2265,2,79.12
1988,1,81.48
2132,1,139.38
2272,1,22.71
2086,1,93.1
1881,1,48.81
2000,1,342.48
2196,1,226.13
2092,1,36.69
1961,1,29.05
2139,1,157.84
2134,1,43.71
2114,1,53.27
1939,1,137.7
1897,1,298.18
2105,1,102.84
1890,1,218.74
2044,1,65.45
2208,1,119.38
2207,3,171.79
2405,1,91.1
2017,1,594.42
2076,1,316.35
1924,1,220.3
1903,1,133.94
1961,1,109.62
1885,1,279.3
1879,1,38.36
2425,1,263.03999999999996
2011,1,116.5
2390,1,40.79
1954,2,228.49
2016,1,459.69
2002,1,43.23
1921,1,175.3
2084,1,59.25
2312,1,76.57
2163,1,43.6
2106,2,61.8
2456,1,23.93
1928,1,194.37
2329,1,1317.9
2061,1,352.1
2022,1,49.87
2165,1,57.6
2043,1,74.06
2047,1,39.22
2150,1,50.1
2380,1,91.07000000000001
2046,1,159.71
2127,1,38.9
2161,1,419.04
1941,1,59.16
2063,1,27.68
2015,2,243.52
2118,1,57.09
2083,1,63.53
1963,1,111.93
2143,1,100.34
1926,1,121.04
2200,1,74.03
2163,2,134.94
1947,1,52.13
2341,1,107.83
2164,1,311.21
2061,1,46.01
1939,1,51.12
1897,1,100.26
1888,1,199.36
2180,2,155.84
2321,1,24.28
2291,1,48.62
2035,1,82.9
2268,1,151.69
2083,1,34.0
2156,1,110.14
2394,1,101.13
2250,1,111.89
2110,1,672.41
2564,1,30.42
2089,1,174.04
1931,1,241.95
1888,1,68.25
2057,1,282.98
2291,1,54.1
2149,1,37.44
2173,1,76.57
1887,1,84.58
2136,1,92.57
2007,1,163.39
2038,1,198.78
2013,1,343.71
1952,1,570.94
2198,1,125.23
1988,1,137.47
2281,1,56.63
2153,1,344.34
2381,1,762.23
2048,1,464.34
1915,1,24.29
2127,1,36.35
2266,1,197.9
2009,1,154.38
2147,1,48.69
2135,1,112.3
2034,1,165.99
1904,1,54.95
2001,1,80.48
1915,1,87.81
1883,1,451.11
2045,1,129.76
2065,1,114.04
2365,1,84.24
2345,1,60.86
2181,1,59.0
1990,1,318.0
2299,1,156.64
1905,1,57.11
1901,1,102.27
2009,1,38.13
2199,1,83.94
2155,1,87.64
1923,1,1562.57
2062,1,215.14
1921,1,60.89
2102,1,55.62
2090,1,356.88
2067,1,240.96
2108,1,230.75
1952,1,76.33
1986,1,86.42
1904,1,158.98
2219,1,61.5
2298,1,64.1
2169,1,78.94
1921,1,172.16
2166,1,80.15
1914,2,177.11
2065,1,187.73
1926,1,52.57
2165,1,76.88
2039,1,100.75
2240,5,43.34
2402,1,265.92
1938,1,54.97
2213,1,49.75
2334,1,38.0
2168,1,81.47
1990,1,69.9
1912,1,206.91
2323,1,103.55
2094,1,153.5
1977,2,138.29
2053,1,81.82
1883,1,37.35
1990,4,229.75
2033,1,161.53
2045,1,38.95
2019,1,348.77
2032,1,469.2
1956,1,254.12
2050,1,91.5
2005,1,216.06
2061,1,121.49
2018,2,66.71
2285,1,275.72
2042,1,113.03
2231,1,165.98
2095,1,98.26
2058,1,144.12
2055,1,68.5
2064,1,137.6
1997,1,85.05
2430,1,191.5
2148,1,67.82
2372,1,4764.34
2044,1,67.86
1901,1,80.55
2081,1,179.87
2009,1,688.24
2235,1,24.75
1988,1,67.83
2279,1,52.77
1933,1,23.83
2167,1,95.8
2171,1,113.62
2339,1,235.2
1948,1,42.51
1909,1,32.24
2189,1,45.09
1974,1,125.45
1888,1,89.65
2039,1,133.69
2031,1,32.69
2279,1,85.52
2069,1,192.98
2328,1,365.37
2142,1,65.14
1957,1,126.34
2010,1,84.45
2286,1,68.3
2090,1,127.92
1989,1,54.04
2325,1,78.09
2232,1,91.99
2096,1,174.36
2178,1,26.09
2006,1,244.81
2088,1,148.15
2216,1,71.82
1886,1,173.68
1973,1,156.56
2294,1,168.45
2420,1,68.62
2067,1,261.46
2077,1,233.93
2112,1,35.69
2025,1,90.38
2074,1,51.68
1960,1,203.9
1982,1,185.73
2116,1,29.33
2071,1,117.96
2066,1,159.36
2037,1,146.35
2101,1,79.56
2022,1,321.41
2049,1,67.22
2044,2,170.18
2119,1,144.65
2356,1,1033.12
2151,1,71.09
2043,1,29.69
2018,1,64.22
2325,1,67.1
1952,1,86.58
1989,1,202.76
2218,1,183.32
2172,1,37.94
2084,1,49.4
2112,1,106.89
2142,1,134.59
1963,1,126.65
2147,2,85.25
2252,1,53.68
1982,1,308.95
2118,1,519.74
2389,2,28.42
2233,1,86.15
2154,1,155.32
1979,1,826.79
1992,1,227.4
1987,1,42.71
2044,1,98.52
2198,1,56.69
2009,1,158.71
2013,2,103.43
2136,1,84.18
2402,1,132.41
1921,1,76.61
2073,1,55.11
1891,1,220.66
2223,1,91.86000000000001
2320,1,26.77
2278,1,115.15
2046,1,161.95
1944,1,62.21
2180,1,45.09
2192,1,93.3
1938,1,93.65
2338,1,246.36
2246,1,241.73
1921,1,73.47
1887,1,63.55
2261,1,31.69
2021,1,46.13
2330,1,117.07
2347,1,63.4
2153,7,267.16
2435,1,327.19
2069,1,36.78
2108,1,138.08
2040,1,66.97
2057,1,83.95
1916,1,224.13
2235,1,107.87
2419,1,165.71
2330,1,213.89
1943,1,270.2
2049,1,47.13
2223,1,378.18
2171,1,336.38
1917,1,203.3
2320,1,130.01
1994,1,158.45
2249,1,33.8
2036,1,85.62
1944,1,162.68
2034,1,65.62
1965,1,70.46
2073,1,172.84
2090,1,72.96
1933,1,154.45
2150,1,67.62
2204,1,163.39
1990,1,45.34
2358,1,59.83
2389,1,101.28
2152,1,276.47
2044,1,136.37
1880,1,69.09
1981,1,241.15
1916,1,452.33
2327,1,84.14
1983,1,818.69
2000,1,388.0
2035,1,132.07
1887,1,48.21
2190,1,85.94
2066,2,197.41
2148,1,43.68
2059,1,54.0
2037,1,51.22
2321,1,29.0
2166,1,618.94
1882,1,76.51
2145,1,328.63
2105,1,28.75
1894,1,69.12
1900,1,196.44
1980,1,150.7
2113,1,285.45
2293,1,244.15
2106,1,54.09
2168,1,125.12
1992,2,194.11
2206,1,90.26
2221,2,108.73
2150,1,79.56
2289,1,76.76
1947,1,815.65
1891,1,143.82
2155,1,35.84
2060,1,53.05
2126,1,116.24
2056,1,135.13
2019,1,67.36
2016,1,110.07
1878,1,30.83
2008,1,73.76
1913,1,22.29
1910,1,249.54
2325,1,195.71
2252,1,77.96
2156,1,175.05
1910,1,179.12
2111,1,42.92
1985,1,38.13
2149,1,270.67
1977,1,60.37
2108,1,90.88
1955,1,98.21
2328,1,161.54
2144,1,186.82
2251,1,86.64
1920,1,167.32
2351,1,340.49
2058,1,87.64
2076,1,89.28
1911,1,74.74
2375,1,27.67
2031,1,43.93
1898,1,128.17
1933,1,352.21
2152,1,106.07
2170,1,181.55
2006,1,84.49
2024,1,48.22
1990,1,271.92
2205,1,138.51
2396,1,365.98
2371,1,85.6
2129,1,149.14
2010,1,117.27
2163,1,84.15
2309,1,394.77
2290,1,119.45
2090,1,140.61
2135,1,156.92
2106,1,119.25
2060,1,178.12
2354,1,227.62
2018,1,67.22
2326,1,347.05
2154,1,35.0
2288,1,266.4
2207,1,75.65
2170,1,39.69
1947,1,136.9
1901,1,57.39
2323,1,257.21
2018,2,145.78
1905,1,217.86
2164,1,112.58
2206,1,142.1
2150,1,107.95
2057,1,81.67
2007,1,53.54
2037,1,45.13
2349,1,79.07
2044,1,42.76
1999,1,82.33
2054,1,243.92
2229,1,61.5
2146,1,143.01
2028,1,193.17
2092,1,244.15
2184,2,85.19
2106,1,225.33
1901,1,59.56
2052,1,54.27
1944,1,44.29
2273,1,137.46
2377,1,211.91
1982,1,68.55
2153,1,66.67
2001,1,128.85
2068,1,67.02
1924,1,59.09
1953,1,132.19
2041,1,556.83
1950,1,112.67
2019,1,38.29
2139,1,38.1
2390,1,106.58
2307,1,81.16
2099,1,125.44
2064,1,51.09
2447,1,211.04
1999,1,100.27
2146,1,35.0
1890,1,151.95
2082,2,158.26
2022,1,141.73
2162,1,96.81
1911,1,245.07
1888,1,111.64
2191,1,41.75
1980,1,100.17
2336,1,269.15
2150,1,107.78
2388,1,78.71
2295,1,263.47
2047,1,342.15
2253,1,87.71
2185,1,35.78
2036,1,117.46
2217,1,100.34
2006,1,69.9
2081,1,61.14
2422,1,46.99
2085,1,102.72
2017,1,67.36
2057,2,191.02
2106,1,102.64
2151,1,116.25
2351,1,63.62
2243,1,97.87
2203,1,65.36
2289,1,498.82
2020,1,73.87
2321,1,384.81
2189,1,132.03
1918,1,125.53
2007,1,53.59
2384,1,91.41
2281,1,137.3
2037,1,412.88
2141,1,61.63
1940,1,144.21
2112,1,72.04
2152,1,52.27
2230,1,298.11
2436,1,149.09
1913,1,37.85
2090,1,96.31
1897,1,117.54
2031,1,114.69
1989,1,62.05
2052,1,221.89
2085,1,33.85
1930,1,110.0
2365,1,195.43
2035,1,192.76
2142,1,74.84
2296,1,910.98
2109,1,44.95
2003,1,109.11
1916,1,203.89
2459,2,256.06
2247,1,74.24
2142,1,225.71
2228,1,39.62
1941,1,49.54
2142,1,136.3
2097,1,66.82
1954,1,245.45
1909,1,70.85
2264,1,144.65
2043,1,68.13
1918,1,245.1
2138,1,72.53
1991,1,765.87
1956,1,215.27
2328,1,22.33
2219,1,75.65
2318,1,26.01
1912,1,58.74
2099,2,28.09
2410,1,115.9
1983,1,32.72
1883,1,57.5
2081,1,103.14
2103,1,38.01
1924,1,169.24
1964,1,268.2
2353,2,275.96
2214,1,296.32
2102,1,137.6
2092,1,63.62
2091,2,21.43
2145,1,150.6
2129,1,159.03
2136,1,238.69
2051,2,444.25
2091,1,35.41
2267,1,75.5
2064,1,87.76
1877,1,61.27
1982,1,112.24
2050,1,1391.13
1952,1,330.36
1895,1,122.47
2116,1,108.0
2428,1,109.49
2323,1,448.4
2108,1,222.8
2322,1,73.43
2240,1,139.0
2274,1,47.35
2097,1,205.98
2236,1,181.78
2205,1,57.82
2105,1,70.83
2155,1,167.82
1888,1,96.65
2075,1,83.23
1962,1,111.13
2295,1,97.63
2023,1,230.28
2230,1,74.17
1941,1,58.46
2042,1,84.48
1931,1,92.73
2210,1,92.57
1996,1,92.64
1926,1,112.05
1960,1,98.68
2054,1,55.09
1992,1,67.92
1957,1,294.73
2329,1,44.24
2160,1,63.41
2364,1,33.47
1930,1,64.56
1928,1,299.96
2091,1,206.76
1940,1,55.85
1978,1,190.65
2129,1,197.58
1887,1,612.99
2015,1,137.27
1879,1,106.42
2436,1,355.26
2251,1,76.08
1986,1,238.46
1887,1,63.99
2077,1,183.72
2392,1,108.81
2058,2,63.8
2046,1,173.88
2206,1,221.71
2121,1,240.89
2080,1,65.0
2001,1,35.38
1995,1,152.73
2011,1,644.54
1916,1,160.75
2074,1,428.25
2063,1,122.92
2011,1,212.88
2196,1,42.4
1942,1,138.84
2080,1,34.0
2006,1,395.17
1952,1,39.96
2311,1,97.87
2147,1,173.68
1903,1,52.92
2211,1,28.62
1882,1,48.21
2254,1,56.78
2234,1,71.83
2093,1,204.18
2080,1,104.52
2369,1,69.34
2003,1,184.96
1929,1,189.13
2094,1,189.88
1906,1,103.02
1903,1,69.16
2003,1,378.04
2125,1,403.27
2052,1,51.69
2349,1,78.75
2155,1,136.08
2222,1,107.9
1885,1,62.25
2268,1,20.75
2325,2,56.78
2222,1,526.96
1946,1,195.3
2224,1,135.77
2042,1,101.6
2146,1,143.06
2076,1,22.37
1992,1,45.34
2095,1,163.68
2012,1,146.95
1986,1,122.36
2328,1,69.17
2331,1,97.2
2421,1,165.71
2139,1,513.22
2566,1,221.84
1997,1,32.24
1882,1,31.22
2080,1,63.69
